person_id,vehicle_id,age_range,gender,majority_minority,education,income,married,children,postal_code
439231,439231,65+,male,majority,university,upper class,1,1,32765
417103,417103,26-39,female,majority,none,working class,1,1,10238
267023,267023,16-25,male,majority,high school,poverty,0,1,10238
245117,245117,40-64,male,minority,university,upper class,1,1,10238
202518,202518,26-39,female,minority,none,poverty,1,1,10238
741377,741377,40-64,male,majority,university,upper class,1,1,10238
880628,880628,26-39,female,majority,high school,poverty,0,1,10238
612154,612154,26-39,female,majority,high school,upper class,1,0,10238
227941,227941,40-64,female,majority,university,middle class,1,1,10238
277454,277454,65+,female,majority,high school,upper class,0,1,10238
850641,850641,65+,male,majority,high school,upper class,1,1,10238
313949,313949,26-39,male,majority,none,poverty,1,1,10238
531038,531038,26-39,female,majority,high school,middle class,0,1,10238
548681,548681,40-64,male,majority,none,middle class,1,1,32765
747021,747021,40-64,male,majority,university,upper class,1,1,10238
614666,614666,40-64,female,majority,university,upper class,0,1,10238
945698,945698,40-64,male,majority,high school,poverty,0,1,10238
9941,9941,26-39,female,majority,high school,poverty,0,1,10238
382705,382705,16-25,female,majority,university,upper class,0,1,10238
984920,984920,26-39,female,majority,university,upper class,1,1,10238
520581,520581,40-64,male,majority,high school,middle class,0,0,10238
371132,371132,40-64,male,majority,high school,upper class,1,1,10238
608987,608987,16-25,female,majority,high school,working class,0,1,10238
812547,812547,40-64,female,minority,university,upper class,1,1,10238
270305,270305,40-64,female,majority,university,middle class,1,1,10238
94864,94864,26-39,male,majority,university,upper class,1,1,10238
832985,832985,26-39,male,majority,university,upper class,0,1,10238
578026,578026,26-39,female,minority,none,poverty,0,1,10238
158411,158411,65+,female,majority,university,upper class,1,1,10238
270343,270343,26-39,female,majority,university,upper class,0,0,10238
895871,895871,16-25,female,majority,none,working class,0,0,10238
150276,150276,65+,male,majority,high school,upper class,1,1,10238
666008,666008,26-39,female,majority,high school,middle class,0,1,10238
968311,968311,65+,male,majority,university,upper class,1,1,10238
583749,583749,16-25,male,majority,high school,working class,0,0,92101
686620,686620,40-64,male,majority,high school,upper class,0,1,32765
884501,884501,40-64,female,majority,university,upper class,0,1,32765
169656,169656,65+,male,majority,high school,upper class,0,1,32765
975961,975961,65+,female,majority,high school,middle class,1,1,32765
937716,937716,65+,male,majority,university,upper class,1,1,10238
278029,278029,40-64,male,majority,university,upper class,1,0,10238
995242,995242,26-39,male,minority,none,poverty,0,0,32765
919799,919799,65+,female,majority,high school,upper class,1,1,10238
955572,955572,26-39,male,majority,high school,poverty,1,1,10238
211129,211129,26-39,male,majority,none,working class,1,0,10238
318141,318141,40-64,male,majority,university,upper class,1,1,10238
123428,123428,26-39,male,majority,none,poverty,0,1,10238
895571,895571,40-64,female,majority,university,upper class,0,1,32765
297659,297659,65+,female,majority,high school,middle class,0,1,32765
468623,468623,65+,female,majority,high school,upper class,0,1,32765
97857,97857,26-39,female,majority,university,upper class,0,0,10238
117869,117869,40-64,male,majority,high school,upper class,1,1,10238
905046,905046,40-64,male,majority,university,upper class,1,1,32765
451227,451227,26-39,female,majority,high school,upper class,0,1,32765
373872,373872,26-39,male,majority,high school,middle class,0,0,10238
948703,948703,26-39,male,majority,high school,middle class,0,1,21217
607238,607238,65+,male,majority,university,upper class,1,1,10238
288785,288785,40-64,female,majority,high school,upper class,1,1,32765
710895,710895,16-25,male,majority,high school,poverty,0,0,10238
133119,133119,40-64,male,majority,university,upper class,1,1,32765
344650,344650,26-39,female,majority,high school,middle class,1,0,10238
311831,311831,40-64,male,majority,university,upper class,0,1,32765
18175,18175,65+,male,majority,university,upper class,1,0,10238
337154,337154,40-64,male,majority,high school,upper class,1,1,10238
439225,439225,65+,female,majority,none,upper class,1,1,10238
961745,961745,40-64,male,majority,none,working class,0,1,10238
203422,203422,26-39,female,majority,none,poverty,1,1,10238
921332,921332,40-64,male,majority,university,middle class,0,1,10238
587280,587280,65+,male,majority,university,upper class,1,1,10238
110753,110753,65+,female,majority,university,upper class,1,1,10238
619056,619056,16-25,male,minority,none,poverty,0,1,10238
229960,229960,26-39,male,majority,university,middle class,0,1,10238
438567,438567,40-64,female,majority,high school,working class,1,0,10238
256735,256735,40-64,female,majority,university,middle class,1,1,10238
679847,679847,26-39,male,majority,high school,upper class,0,1,10238
781339,781339,65+,female,majority,university,upper class,0,1,10238
989865,989865,65+,male,majority,high school,upper class,0,1,32765
320282,320282,16-25,female,majority,high school,poverty,0,0,10238
778438,778438,40-64,female,majority,high school,working class,1,1,10238
695849,695849,40-64,female,majority,high school,upper class,1,1,32765
907249,907249,65+,male,majority,high school,upper class,0,0,32765
456080,456080,40-64,female,majority,university,upper class,1,1,10238
645212,645212,26-39,female,majority,university,upper class,0,1,92101
778420,778420,26-39,female,majority,high school,poverty,0,0,32765
851978,851978,65+,male,majority,none,working class,1,0,10238
837784,837784,26-39,male,majority,university,middle class,0,1,10238
706391,706391,40-64,male,majority,none,working class,1,1,10238
29008,29008,65+,male,majority,high school,upper class,1,1,32765
940396,940396,40-64,male,majority,high school,upper class,1,1,32765
933220,933220,16-25,male,majority,high school,working class,0,1,10238
726973,726973,40-64,male,minority,none,working class,0,1,32765
609636,609636,40-64,female,majority,high school,working class,1,1,10238
763147,763147,26-39,female,majority,university,middle class,1,1,92101
972296,972296,26-39,male,majority,high school,middle class,1,1,32765
993569,993569,26-39,female,majority,none,middle class,0,0,10238
663729,663729,26-39,female,majority,high school,poverty,0,1,32765
584335,584335,65+,female,minority,none,upper class,1,1,10238
908381,908381,65+,male,majority,high school,middle class,1,1,32765
48036,48036,26-39,female,majority,university,middle class,1,1,92101
87906,87906,16-25,male,majority,university,upper class,1,0,32765
655543,655543,16-25,female,minority,none,poverty,1,0,10238
63383,63383,40-64,female,majority,university,middle class,0,1,92101
362014,362014,65+,female,majority,high school,upper class,1,1,10238
897379,897379,16-25,male,majority,high school,poverty,1,0,10238
462054,462054,40-64,male,minority,none,poverty,0,1,10238
883353,883353,40-64,female,majority,none,poverty,0,1,32765
416175,416175,40-64,male,majority,university,upper class,0,1,10238
150843,150843,65+,female,majority,university,upper class,1,1,10238
562555,562555,16-25,male,majority,none,poverty,0,1,92101
921134,921134,16-25,male,majority,university,upper class,0,0,10238
575729,575729,26-39,male,majority,university,upper class,0,0,10238
603882,603882,40-64,male,majority,high school,working class,0,1,10238
802297,802297,26-39,female,majority,university,working class,0,1,10238
603309,603309,40-64,female,majority,university,upper class,1,1,10238
149874,149874,40-64,male,majority,none,middle class,0,0,10238
58284,58284,40-64,male,majority,university,upper class,0,0,10238
169690,169690,16-25,male,majority,university,upper class,1,1,10238
643377,643377,40-64,male,majority,university,middle class,0,1,10238
416380,416380,26-39,female,majority,university,upper class,0,1,10238
446206,446206,40-64,male,majority,high school,upper class,0,0,10238
887486,887486,16-25,female,majority,high school,poverty,1,1,10238
792926,792926,40-64,female,majority,high school,upper class,1,1,32765
497630,497630,65+,female,majority,university,upper class,0,1,32765
468732,468732,26-39,male,majority,high school,working class,0,1,10238
567328,567328,40-64,male,majority,high school,upper class,1,0,10238
957672,957672,26-39,male,majority,university,upper class,1,1,10238
128918,128918,40-64,male,minority,high school,upper class,1,1,10238
504941,504941,26-39,male,majority,high school,working class,0,0,10238
977069,977069,16-25,female,minority,none,working class,0,1,10238
357589,357589,16-25,female,majority,high school,working class,0,0,10238
141554,141554,26-39,male,majority,university,upper class,1,1,32765
838981,838981,26-39,male,majority,high school,working class,1,0,10238
378303,378303,40-64,female,majority,university,middle class,1,1,10238
112128,112128,26-39,female,majority,none,middle class,0,0,10238
402995,402995,40-64,male,majority,university,upper class,1,1,10238
949788,949788,65+,female,majority,high school,middle class,1,1,32765
671362,671362,40-64,male,majority,high school,upper class,1,0,10238
479539,479539,40-64,male,majority,high school,middle class,1,1,10238
239778,239778,16-25,female,majority,none,poverty,0,0,32765
627751,627751,26-39,female,majority,university,upper class,1,1,10238
137975,137975,40-64,female,majority,high school,upper class,1,1,32765
962966,962966,26-39,male,majority,none,poverty,0,1,10238
854217,854217,40-64,male,majority,university,upper class,1,1,32765
399675,399675,16-25,female,majority,high school,working class,0,0,32765
971427,971427,26-39,female,majority,high school,working class,0,0,10238
494823,494823,40-64,female,majority,high school,middle class,0,1,10238
444919,444919,26-39,male,majority,high school,middle class,0,1,10238
603013,603013,26-39,female,majority,high school,middle class,0,0,10238
645596,645596,40-64,female,minority,high school,middle class,1,1,10238
837609,837609,26-39,female,majority,none,poverty,0,0,92101
739670,739670,16-25,female,majority,high school,middle class,1,1,10238
959087,959087,26-39,male,majority,university,upper class,0,0,10238
269942,269942,26-39,female,majority,high school,middle class,1,1,10238
597383,597383,65+,female,majority,university,upper class,1,0,92101
116223,116223,65+,female,majority,university,upper class,1,1,10238
973996,973996,16-25,female,majority,none,poverty,0,1,10238
410008,410008,26-39,female,majority,university,working class,0,1,32765
621145,621145,40-64,female,majority,university,upper class,1,0,32765
387710,387710,65+,female,majority,high school,upper class,1,1,10238
485643,485643,65+,male,majority,university,upper class,1,1,10238
825240,825240,40-64,male,majority,university,upper class,0,1,10238
465478,465478,26-39,female,majority,high school,upper class,0,1,10238
158980,158980,40-64,female,majority,high school,upper class,0,1,10238
712934,712934,16-25,male,majority,none,poverty,0,0,32765
749627,749627,40-64,male,majority,high school,middle class,0,1,32765
777639,777639,40-64,male,majority,high school,working class,1,1,10238
266513,266513,40-64,female,majority,university,upper class,0,1,32765
565310,565310,16-25,female,majority,high school,poverty,0,1,92101
247276,247276,26-39,male,majority,university,upper class,0,1,10238
991678,991678,40-64,male,majority,high school,upper class,0,1,32765
442227,442227,40-64,female,majority,none,middle class,0,1,10238
70043,70043,65+,male,majority,university,upper class,1,1,32765
935526,935526,40-64,male,majority,high school,upper class,1,1,10238
303443,303443,65+,female,majority,university,upper class,1,1,10238
870829,870829,26-39,male,majority,none,poverty,1,1,10238
149365,149365,65+,female,majority,high school,upper class,1,1,32765
430796,430796,40-64,female,majority,none,upper class,0,1,10238
143750,143750,16-25,female,majority,none,poverty,0,0,10238
956893,956893,16-25,male,majority,university,middle class,0,0,10238
859164,859164,40-64,male,majority,high school,upper class,1,1,32765
